idTerytWojewodztwo,Województwo,idTerytPowiat,Powiat,idRodzajPlacowki,Rodzaj Placowki,idPublicznosc,Publiczność,idTypPodmiotu,Typ Podmiotu,idTypOddzialu,Typ Oddziału,idKlasa,Klasa,Liczba oddziałów,Liczba uczniów pobyt legalny
14,MAZOWIECKIE,1429,sokołowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,8,10
14,MAZOWIECKIE,1429,sokołowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,7,13
14,MAZOWIECKIE,1429,sokołowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,5,7
14,MAZOWIECKIE,1429,sokołowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,9,13
14,MAZOWIECKIE,1429,sokołowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,5,10
14,MAZOWIECKIE,1429,sokołowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,1,1
14,MAZOWIECKIE,1429,sokołowski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,2,2
14,MAZOWIECKIE,1429,sokołowski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,1,2
14,MAZOWIECKIE,1429,sokołowski,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,5,5
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,1,1
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,3
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,2,2
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,2,2
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,1,1
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,1,2
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,2,4
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,1,1
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,1,2
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,5,8
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,2,5
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,1,1
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,7,IV,2,2
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,3,5
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,3,7
14,MAZOWIECKIE,1429,sokołowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,2,3
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,2,2
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,3,6
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,4,6
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,4,5
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,3,5
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,3,4
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,2,3
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,4,4
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,1
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,2,2
14,MAZOWIECKIE,1430,szydłowiecki,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,4,8
14,MAZOWIECKIE,1430,szydłowiecki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,2,2
14,MAZOWIECKIE,1430,szydłowiecki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,1,1
14,MAZOWIECKIE,1430,szydłowiecki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,1,1
14,MAZOWIECKIE,1430,szydłowiecki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,1,1
14,MAZOWIECKIE,1430,szydłowiecki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,1,2
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,67,111
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,43,76
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,45,91
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,39,81
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,43,76
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,42,117
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,51,112
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,38,111
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,35,85
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,25,52
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,2,8
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,2,2
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,36,65
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,2
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,6,III,2,2
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,2,2
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,8,V,1,2
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,3,5
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,18,sem. III,1,3
14,MAZOWIECKIE,1432,warszawski zachodni,1,samodzielna,4,niepubliczna,81,Punkt przedszkolny,10,Podstawowe,24,Wychowanie przedszkolne,2,4
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,3,5
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,2,3
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,5
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,3,5
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,4,5
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,3,6
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,3,5
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,2,2
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,2,3
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,2,8
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,3,5
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,4,19
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,4,15
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,3,10
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,7,IV,1,3
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,20,Szkoła specjalna przysposabiająca do pracy,10,Podstawowe,4,I,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,2,2
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,1,2
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,4,I,2,4
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,6,III,3,4
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,3,3
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,2
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,2
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,16,Technikum,10,Podstawowe,6,III,1,1
14,MAZOWIECKIE,1432,warszawski zachodni,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,20,Szkoła specjalna przysposabiająca do pracy,10,Podstawowe,6,III,1,1
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,9,10
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,7,11
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,10,17
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,6,7
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,6,7
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,4,9
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,8,11
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,8,13
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,9,9
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,10,14
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,1
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,2,2
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,1,1
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,1
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,1,publiczna,81,Punkt przedszkolny,10,Podstawowe,24,Wychowanie przedszkolne,1,1
14,MAZOWIECKIE,1433,węgrowski,1,samodzielna,4,niepubliczna,81,Punkt przedszkolny,10,Podstawowe,24,Wychowanie przedszkolne,1,1
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,2,3
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,2
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,1,1
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,1,1
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,1,1
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,1,1
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,2,2
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,3,5
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,4,4
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,1,1
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,4,7
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,2,2
14,MAZOWIECKIE,1433,węgrowski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,118,198
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,64,120
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,67,125
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,70,142
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,73,139
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,71,153
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,65,126
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,60,133
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,56,131
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,9,14
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,4,4
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,2,4
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,3,3
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,8,18
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,19,Szkoła policealna,10,Podstawowe,18,sem. III,2,3
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,2,4
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,1,2
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,53,135
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,4,I,1,17
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,5,II,5,18
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,6,III,3,18
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,4,15
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,8,V,3,17
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,3,18
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,2,22
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,1,15
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,5,5
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,2,7
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,19,sem. IV,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,20,sem. V,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,21,sem. VI,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,14,Liceum ogólnokształcące,10,Podstawowe,22,sem. VII,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,2,5
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,18,sem. III,1,1
14,MAZOWIECKIE,1434,wołomiński,1,samodzielna,4,niepubliczna,81,Punkt przedszkolny,10,Podstawowe,24,Wychowanie przedszkolne,4,11
14,MAZOWIECKIE,1434,wołomiński,3,filia szkoły lub placówki,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,2,7
14,MAZOWIECKIE,1434,wołomiński,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,6,17
14,MAZOWIECKIE,1434,wołomiński,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,10,16
14,MAZOWIECKIE,1434,wołomiński,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,7,12
14,MAZOWIECKIE,1434,wołomiński,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,8,13
14,MAZOWIECKIE,1434,wołomiński,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,9,14
14,MAZOWIECKIE,1434,wołomiński,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,12,19
